 -18.25754501,       +73.02321360,        -1.05875697,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -30.36811597,       +73.04844022,        -1.05621514,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -24.30649012,       +55.60987161,        -1.05792718,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -11.56979169,       +48.45157967,        -1.05972506,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  -6.17086518,       +52.00489884,        -1.06111569,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +78.42006971,      +156.74463722,        -1.09539520,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -12.09640899,       +41.58224969,        -1.05987155,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  +5.89505226,       +52.04716646,        -1.06419450,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +24.03366263,       +55.53757867,        -1.06929111,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +42.09735708,       +52.09249744,        -1.07360269,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +60.28770473,       +62.49990966,        -1.07842340,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +72.50589067,       +62.53457685,        -1.08095860,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +96.48196807,       +62.47962675,        -1.08564938,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+126.70939375,       +66.05225810,        -1.09087529,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+128.22317302,       +60.59077306,        -1.09164759,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+120.71707472,       +55.52290446,        -1.09039486,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +90.50470133,      +156.72827530,        -1.09956984,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+109.50324449,       +48.63573333,        -1.08837602,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
